Species	Extant	SampT
t3	TRUE	29.710158643201524
t3	TRUE	14.791222562811065
t3	TRUE	11.10251228295673
t3	TRUE	7.939363075126302
t4	TRUE	38.309351741474586
t4	TRUE	27.718136343311983
t4	TRUE	26.537938449025674
t4	TRUE	22.55000700750999
t4	TRUE	12.90044903332047
t4	TRUE	10.132133891299887
t5	FALSE	42.97067623825967
t5	FALSE	38.4884906584233
t6	TRUE	28.745728578316907
t8	TRUE	24.790458400300132
t8	TRUE	11.596379075697051
t10	TRUE	6.036020153194542
t10	TRUE	4.744157883331056
t11	FALSE	6.917244296439293
t11	FALSE	6.349989704706076
t11	FALSE	4.078409911983016
t12	TRUE	1.850480233609126
t15	FALSE	25.47607275349597
t17	TRUE	6.516775547152022
t18	TRUE	28.00548966967895
t20	FALSE	21.47123054883766
t21	TRUE	3.7267371210601254
t22	TRUE	6.0390157161910025
t23	FALSE	24.27766610148546
t27	TRUE	24.125156233364045
t27	TRUE	6.651098392158204
t28	TRUE	15.167809360379579
t28	TRUE	4.701953856267366
t30	FALSE	9.91494254930194
t33	FALSE	22.040396354165253
t33	FALSE	14.37529722508448
t33	FALSE	13.071777212005962
t34	TRUE	15.048981904162254
t36	TRUE	1.4630239373155902
t37	TRUE	30.19777129462397
t37	TRUE	24.30699878430402
t41	FALSE	14.709138151584114
t41	FALSE	12.384603608725513
t41	FALSE	2.3715312577317604
t44	FALSE	2.7993980440702373
t48	TRUE	2.747942284636281
t52	FALSE	8.821419401642594
t54	TRUE	12.37065841588204
t55	TRUE	18.30837517417595
t55	TRUE	17.017879759889098
t56	TRUE	15.14436725475555
t57	TRUE	5.333009827573754
t59	TRUE	8.048957032604449
t61	FALSE	18.347291452024848
t63	TRUE	8.493106087309386
t67	TRUE	19.399359836875348
t67	TRUE	13.734563762023
t67	TRUE	6.844219337849765
t70	TRUE	9.881646856600398
t70	TRUE	9.305270332777852
t75	TRUE	2.9973811877096637
t77	TRUE	10.0529006424442
t77	TRUE	3.504039200310416
t78	TRUE	9.0082944798961
t79	TRUE	4.58847058385593
t82	FALSE	16.169400777107043
t82	FALSE	15.080155527402717
t82	FALSE	8.896238945801436
t84	TRUE	6.712183267128353
t85	FALSE	23.13411529866236
t87	TRUE	0.9841129240882367
t88	FALSE	9.483289139972605
t89	TRUE	3.9453556611355936
t89	TRUE	2.703622350391427
t90	TRUE	18.298587031827054
t92	TRUE	12.59890370495507
t92	TRUE	8.493188968236296
t94	TRUE	0.9934209573963528
t95	FALSE	13.347423444855984
t98	TRUE	0.5361667075139991
t99	TRUE	7.473645613793423
t100	TRUE	4.99881549202955
t100	TRUE	3.66801692568815
t103	TRUE	18.956185387112917
t103	TRUE	12.311338087209286
t105	TRUE	4.496416224058038
t107	TRUE	8.955471173078934
t112	TRUE	5.146721240231457
t113	TRUE	0.3300062031404991
t116	TRUE	17.058819832388814
t116	TRUE	9.400423701961095
t117	TRUE	0.13120506277591915
t121	TRUE	1.686810719838867
t122	TRUE	2.0515394940117275
t123	TRUE	16.99880754769164
t123	TRUE	6.943103496062932
t128	TRUE	1.6668308673893861
t130	FALSE	10.616873053840642
t132	TRUE	5.602897762585741
t133	TRUE	15.40205141210803
t137	TRUE	6.585551544859506
t139	FALSE	14.66946350586123
t146	TRUE	2.523041226948955
t148	TRUE	8.365863758883513
t157	TRUE	3.5913311854000156
t157	TRUE	0.7868493419135945
t160	TRUE	0.10037892359123646
t164	TRUE	8.961351821612638
t164	TRUE	8.955965534782898
t166	TRUE	0.6276708917651348
t169	TRUE	10.836374978906953
t172	TRUE	11.849302431121046
t173	FALSE	11.189809884428556
t174	TRUE	2.657964933426193
t176	TRUE	11.548253813116986
t177	TRUE	9.081219294473826
t177	TRUE	0.0928147597166884
t178	TRUE	5.86269347639039
t179	TRUE	9.408731843381766
t180	TRUE	0.8309897811024598
t183	TRUE	8.886304803843025
t185	TRUE	6.1018108967742535
t185	TRUE	4.878683613618335
t188	TRUE	13.61908991130889
t190	FALSE	10.342164371558368
t191	FALSE	12.61851709098677
t193	TRUE	2.5565110930773614
t202	TRUE	10.691208977021276
t202	TRUE	8.841709036149084
t215	FALSE	7.420782537870828
t219	TRUE	6.420127699721519
t219	TRUE	5.005974151763979
t230	TRUE	3.45728793425193
t233	TRUE	1.8348720109719636
t238	TRUE	0.7650347614931405
t239	TRUE	8.617934549207504
t243	TRUE	6.7083279267305755
t247	TRUE	6.65581767705747
t248	TRUE	4.504442655788779
t252	TRUE	3.8497045434585573
t253	TRUE	5.4313689570362484
t265	TRUE	4.238549656523546
t265	TRUE	1.0505114582461914
t269	FALSE	8.10433032635651
t280	TRUE	6.436471530983397
t287	TRUE	8.401161778808373
t287	TRUE	4.1031278788045285
t289	FALSE	10.550891338596244
t295	TRUE	3.584190658680882
t297	TRUE	3.7544784626315533
t302	TRUE	5.723653504709503
