Species	Extant	SampT
t4	FALSE	55.512176646375536
t8	FALSE	66.00837022949922
t8	FALSE	40.049898717077255
t8	FALSE	13.878476153584003
t11	FALSE	37.46063370019469
t12	FALSE	38.05812315996724
t22	FALSE	33.67127344721129
t24	TRUE	13.564003766539543
t32	TRUE	37.396396620257285
t38	FALSE	37.51890916481345
t41	TRUE	9.901325936269998
t45	TRUE	21.017724025977017
t49	FALSE	19.931907639220142
t51	FALSE	48.39390455912314
t67	TRUE	17.028315664766495
t72	TRUE	33.660343844411315
t96	FALSE	43.3119876801759
t120	FALSE	37.62221637430861
t131	FALSE	19.14637179716304
t138	TRUE	16.08625924727535
t143	FALSE	5.016123959819822
t147	FALSE	21.677067924186105
t151	FALSE	19.87505716359925
t159	FALSE	15.464674672557138
t163	TRUE	32.14911569436072
t163	TRUE	16.060934658767565
t163	TRUE	7.813592092739327
t170	TRUE	22.128770722595107
t170	TRUE	6.0113058784576765
t171	TRUE	19.563747913389477
t171	TRUE	14.160843015704842
t174	FALSE	15.178433454919542
t182	TRUE	16.055732699088338
t196	TRUE	3.1551228068655206
t200	TRUE	7.586232746744088
t212	TRUE	11.659447513942084
t218	FALSE	6.558088880268798
t224	TRUE	27.606050301488096
t247	FALSE	26.729735325914717
t248	FALSE	18.368780887192216
t256	TRUE	16.52190446559848
t274	TRUE	11.40487792332867
t275	TRUE	2.8056525149310545
t285	FALSE	10.444271553039599
t286	TRUE	1.3674310021972929
t296	TRUE	5.046102064078099
t299	TRUE	3.927900185318407
t310	TRUE	11.722523415734955
t333	FALSE	9.010123829828856
t340	TRUE	5.3903415783936595
t344	TRUE	6.621867120444023
t359	TRUE	18.456746256982314
t381	TRUE	2.928495552442101
t415	TRUE	8.406389905752306
t419	TRUE	10.584523656832559
t439	TRUE	10.062799611056647
t452	TRUE	0.3932428188342669
t475	TRUE	9.749263483574452
t491	TRUE	5.618488469903937
t523	FALSE	8.044543593693533
t537	TRUE	3.774872504479916
t546	TRUE	1.626264692490338
t554	TRUE	2.5160084750375518
t558	TRUE	4.163312665630286
t619	TRUE	2.0469819976876096
t640	TRUE	1.334387022286009
t649	TRUE	2.099534648391696
t659	TRUE	3.935967441190172
t663	TRUE	2.2688689499562287
t682	TRUE	1.9051646565814622
