Species	Extant	SampT
t1	FALSE	71.9007555385959
t1	FALSE	62.39985838754965
t1	FALSE	62.35737143734225
t1	FALSE	57.89905599968263
t2	FALSE	51.85986225948421
t2	FALSE	42.75683013288156
t2	FALSE	39.67859497791008
t2	FALSE	35.10100496964381
t2	FALSE	16.81484244879387
t3	TRUE	50.03807023307155
t3	TRUE	41.88475906597803
t3	TRUE	31.969746814812403
t3	TRUE	10.399305613795846
t3	TRUE	5.292243057014971
t3	TRUE	5.191864657401368
t4	FALSE	37.64333004499558
t4	FALSE	30.44584985910695
t4	FALSE	29.53891787766259
t4	FALSE	6.4255597277552425
t5	FALSE	35.0782100366615
t5	FALSE	21.676024764656177
t5	FALSE	18.091741891457787
t5	FALSE	10.081228012907886
t6	TRUE	36.14949031492699
t6	TRUE	10.56084082347644
t6	TRUE	6.180054339369065
t8	FALSE	64.14916370273588
t9	FALSE	44.35398936513192
t9	FALSE	42.21440948321796
t9	FALSE	41.655871111520895
t10	FALSE	51.03141559021759
t10	FALSE	50.53694542325035
t11	TRUE	48.32770465141374
t11	TRUE	34.5094753825975
t11	TRUE	24.893477878574664
t11	TRUE	8.695459369520236
t11	TRUE	8.689589457551392
t12	FALSE	34.053292547371754
t12	FALSE	22.20202043941518
t13	FALSE	54.047341743546376
t13	FALSE	52.93824427394832
t13	FALSE	37.038150550317404
t13	FALSE	28.697755346014617
t13	FALSE	28.174225644197705
t15	FALSE	32.43744115062893
t15	FALSE	30.652029794648733
t15	FALSE	30.462154974199322
t15	FALSE	27.061956911317495
t16	TRUE	32.72719773601423
t16	TRUE	22.91154187352179
t17	FALSE	32.061790567541124
t17	FALSE	27.826449069844188
t17	FALSE	26.629981924498082
t17	FALSE	14.42000221009242
t18	TRUE	19.860540129194547
t19	FALSE	38.813638725031176
t20	FALSE	27.793552097501212
t20	FALSE	25.26467911397105
t21	FALSE	35.604754951605834
t21	FALSE	31.38609233760301
t24	FALSE	14.519730714396744
t24	FALSE	13.908829986003369
t26	TRUE	13.834819819332736
t27	TRUE	7.987630395121556
t27	TRUE	6.907187878234993
t27	TRUE	5.806714117097798
t28	TRUE	46.34355603898822
t28	TRUE	34.32449010424362
t29	FALSE	38.78753487709956
