Species	Extant	SampT
t1	FALSE	84.106555010548007
t3	FALSE	76.4401044028669
t3	FALSE	72.032060230416
t3	FALSE	68.07016647261077
t3	FALSE	53.1892549704638
t3	FALSE	50.956629919062244
t5	FALSE	80.98486112476067
t5	FALSE	80.08377892363572
t5	FALSE	74.94978181052385
t5	FALSE	73.02806709858952
t6	FALSE	75.71793821685688
t6	FALSE	74.6815773785346
t6	FALSE	74.31509479286603
t7	TRUE	66.61340165961867
t7	TRUE	54.07448917747908
t7	TRUE	43.09067426411967
t7	TRUE	42.944462979426056
t7	TRUE	42.69606268986073
t7	TRUE	39.02840729761174
t7	TRUE	36.71434963205852
t7	TRUE	32.43813016535737
t7	TRUE	24.233595124773046
t7	TRUE	15.107380991617575
t7	TRUE	11.553400970811381
t8	FALSE	71.92248063715016
t10	FALSE	78.29886345703827
t10	FALSE	69.32653795199032
t10	FALSE	62.4585494093367
t10	FALSE	50.749166065479045
t10	FALSE	41.470445753012186
t10	FALSE	40.660744353273046
t11	FALSE	74.30881324092385
t11	FALSE	64.68955241053925
t11	FALSE	61.947747360948476
t12	FALSE	41.50532816098328
t12	FALSE	35.38349330918189
t13	FALSE	50.27185403752786
t13	FALSE	44.578150370869665
t15	TRUE	40.879292275096105
t15	TRUE	24.087065059871364
t15	TRUE	18.90194520558505
t16	FALSE	38.912318000420676
t16	FALSE	34.69800842538451
t17	TRUE	52.995427752098735
t17	TRUE	42.25606716112213
t17	TRUE	38.566228690231014
t17	TRUE	5.1809392314907825
t17	TRUE	0.43841883050127706
t18	FALSE	45.38235330462256
t18	FALSE	43.47813237432191
t20	TRUE	42.75569587465532
t20	TRUE	35.3556314249563
t20	TRUE	34.83673799308417
t20	TRUE	27.82502214641751
t20	TRUE	26.637769173725417
t20	TRUE	24.357605455337932
t20	TRUE	21.27944581104886
t20	TRUE	14.11991550523399
t20	TRUE	0.6671001201187181
t21	TRUE	45.921627887888455
t21	TRUE	40.38957774116715
t21	TRUE	24.067108179715234
t21	TRUE	15.78059834031744
t22	TRUE	36.81030536013712
t22	TRUE	35.34020604285106
t22	TRUE	24.752353921009032
t22	TRUE	2.749790129057132
t25	TRUE	36.19793076789246
t25	TRUE	30.511798749438086
t25	TRUE	19.528269184002312
t25	TRUE	8.182597118608925
t26	FALSE	50.91154625810723
t26	FALSE	30.49012473108486
t27	FALSE	38.12972185176719
t28	TRUE	32.968595136492404
t28	TRUE	7.724858390100394
t29	TRUE	8.834780812867606
t29	TRUE	1.8781410484572234
t29	TRUE	1.5309214801096118
t31	FALSE	15.54461179399064
