Species	Extant	SampT
t1	FALSE	85.78980017132153
t1	FALSE	84.63408741396498
t1	FALSE	80.95101266861539
t1	FALSE	74.10789480660688
t2	FALSE	75.16005667597666
t3	FALSE	70.56344019454583
t4	FALSE	70.5530957059996
t4	FALSE	59.66735096895847
t4	FALSE	43.89930540151428
t4	FALSE	40.80790962945204
t7	FALSE	67.3077923477148
t11	FALSE	27.010646550572716
t11	FALSE	23.203466403885983
t13	FALSE	30.58000694034228
t13	FALSE	21.35165896313903
t14	FALSE	69.74688753505936
t14	FALSE	69.47431068714275
t14	FALSE	56.264310180029284
t14	FALSE	54.0254603357199
t15	FALSE	39.57771604992611
t15	FALSE	35.0084311200322
t16	FALSE	61.63931296658565
t16	FALSE	60.979690519605406
t17	TRUE	54.291122460153794
t17	TRUE	39.977360459300726
t17	TRUE	36.017607239331156
t17	TRUE	35.87863015781626
t17	TRUE	35.76967269172338
t17	TRUE	29.551742435334297
t17	TRUE	17.323454250902984
t17	TRUE	16.46834212853119
t17	TRUE	14.784258661924056
t17	TRUE	9.8822908402813
t17	TRUE	7.384876834236152
t17	TRUE	6.770417324274845
t17	TRUE	3.6132347043678834
t18	FALSE	60.53871442060771
t18	FALSE	52.40658787549427
t18	FALSE	44.8818619041709
t18	FALSE	37.54191563087669
t18	FALSE	34.02284923798643
t18	FALSE	9.943439457403272
t18	FALSE	6.539795221598595
t19	FALSE	53.32860532547906
t19	FALSE	40.751484803862
t19	FALSE	37.42805395775652
t19	FALSE	36.740106060516
t20	FALSE	59.76706531823082
t21	FALSE	42.22784697917017
t22	TRUE	31.285653697308895
t22	TRUE	20.606963197048017
t22	TRUE	6.843903735978785
t22	TRUE	5.285698055057111
t24	TRUE	0.8101844795153994
t24	TRUE	0.3725588031780802
t25	FALSE	44.022822217783585
t25	FALSE	27.367615745785457
t25	FALSE	20.903007168705386
t25	FALSE	16.95619986803345
t26	FALSE	16.631948854371373
t27	FALSE	50.44829710452055
t27	FALSE	45.652133497131814
t27	FALSE	28.999325103688946
t28	FALSE	36.40559409852408
t28	FALSE	34.87843528497301
t28	FALSE	34.45481335080974
t29	TRUE	46.6312815115804
t29	TRUE	38.48422043598526
t29	TRUE	32.90911519541674
t29	TRUE	5.17474533799772
t29	TRUE	3.7080737091201996
t30	FALSE	35.3873164685461
t30	FALSE	35.33492079016704
t30	FALSE	34.03597290639717
t30	FALSE	32.330475133032984
t32	FALSE	44.45278273457623
t33	FALSE	46.174259698297455
t35	FALSE	46.95224291886152
t35	FALSE	43.753812951931586
t35	FALSE	27.653150984294626
t35	FALSE	19.926566907833305
t35	FALSE	12.803210867505143
t36	FALSE	39.51629131384243
t37	TRUE	23.08260406507368
t38	TRUE	33.62511729919441
t38	TRUE	22.659936408979846
t38	TRUE	20.688161615410266
t38	TRUE	18.948143933096347
t39	TRUE	23.21367506077702
t39	TRUE	20.375425630716634
t39	TRUE	0.9734308742025632
t40	FALSE	22.506997469932827
t43	FALSE	17.326355982692036
t44	FALSE	51.61689892721066
t44	FALSE	47.44770833600948
t46	FALSE	52.46669503210782
t46	FALSE	51.426826045099034
t48	TRUE	30.165131008430485
t50	FALSE	43.77128509939396
t50	FALSE	43.69703619123253
t52	FALSE	51.269218857396595
t52	FALSE	47.83862607151097
t52	FALSE	47.36424814041531
t52	FALSE	44.540646107543
t54	FALSE	49.339523276306565
t54	FALSE	47.127622522406156
t54	FALSE	44.95722726906074
t54	FALSE	35.4045355881703
t54	FALSE	33.680855930144794
t54	FALSE	32.705251407171495
t55	FALSE	42.93185624921564
t56	FALSE	47.42616186942553
t56	FALSE	14.096882224828462
t58	FALSE	29.510541784908668
t58	FALSE	25.693068372417287
t58	FALSE	16.81046371237106
t58	FALSE	13.94945423007674
t59	FALSE	51.448080242607944
