Species	Extant	SampT
t13	TRUE	59.851582022972394
t17	FALSE	31.16244975559944
t18	FALSE	60.52184276845068
t19	FALSE	46.06308215707883
t22	TRUE	1.9975290872733495
t23	TRUE	1.330647663245628
t27	TRUE	43.97430351382464
t27	TRUE	26.21653506328687
t32	TRUE	26.61894501743521
t40	TRUE	36.80033146997203
t41	TRUE	12.942257732950267
t44	TRUE	10.335300211229821
t51	TRUE	13.637317084233743
t57	TRUE	17.335991240458014
t66	FALSE	31.89224838805235
t70	TRUE	5.252801528255773
t72	TRUE	16.540963864041075
t79	TRUE	18.947742199830785
t97	TRUE	25.605897935893637
t106	TRUE	1.2430567905238235
t108	TRUE	5.868219070524461
t116	TRUE	4.0740314579553
t117	FALSE	18.6679003212208
t161	TRUE	2.2638763623247513
t162	TRUE	7.585918709981996
t164	TRUE	7.031433127993196
t176	TRUE	14.950671465294462
t176	TRUE	0.7810698666133646
t188	TRUE	17.84661600270657
t191	TRUE	0.7641030732565639
t193	FALSE	19.08813136798547
t195	TRUE	21.983972026294552
t195	TRUE	21.091907664417477
t213	FALSE	8.665301046599396
t216	TRUE	4.324939800444724
t218	TRUE	10.86089835677295
t224	TRUE	1.683575667535436
t227	TRUE	4.617560037229026
t235	TRUE	7.31449402307004
t239	TRUE	2.86888123055364
t247	TRUE	11.227445011662866
t264	TRUE	1.6032768041662422
t278	TRUE	1.0206615435210011
t287	TRUE	4.3990746392164795
t289	TRUE	6.014311324827787
t307	TRUE	6.002547049694229
t338	TRUE	5.50098865350526
t350	TRUE	10.669842432699113
t353	TRUE	0.32810449453141644
t393	FALSE	5.333719287754832
t412	TRUE	0.5377830358756341
t441	TRUE	4.399973220309221
t442	TRUE	1.141589178659288
t443	TRUE	0.6009702788561384
t496	TRUE	1.8160082542355553
t503	TRUE	0.7064061462306199
t518	TRUE	1.3628949777111785
t543	TRUE	1.424407579613714
t564	TRUE	1.725839903144447
