Species	Extant	SampT
t1	FALSE	90.25957928558039
t1	FALSE	76.90361124982284
t1	FALSE	27.88615951154206
t1	FALSE	26.264494339904402
t2	FALSE	93.14483503443675
t3	FALSE	72.32402093729993
t5	FALSE	59.916853533250055
t7	FALSE	82.94073672702486
t9	FALSE	70.48063516945143
t9	FALSE	69.56198318258424
t9	FALSE	68.42971724075474
t13	FALSE	85.3876183372297
t13	FALSE	65.47500794877763
t13	FALSE	51.82423386847134
t14	FALSE	61.718672346880005
t14	FALSE	47.97571988831953
t14	FALSE	37.39633566755549
t14	FALSE	24.646050679122368
t14	FALSE	15.058565531482259
t16	FALSE	55.50249942559677
t19	FALSE	38.276682321003364
t19	FALSE	24.30951546218698
t20	FALSE	36.94568769580951
t20	FALSE	14.066653415872707
t21	TRUE	32.58446597216903
t21	TRUE	13.533846110957313
t22	FALSE	27.285597033308605
t24	TRUE	9.70421480484407
t24	TRUE	0.17646663360397952
t27	FALSE	68.90573296272362
t27	FALSE	63.33168568597341
t27	FALSE	59.59293152221506
t27	FALSE	52.12104606458013
t29	FALSE	52.83372056575158
t30	FALSE	41.18862433347715
t32	FALSE	52.82166058432321
t33	FALSE	51.03807055761703
t33	FALSE	49.34765505534597
t34	FALSE	49.35589996786953
t35	TRUE	27.999361218572687
t35	TRUE	20.432833140404057
t36	TRUE	13.130092551619839
t36	TRUE	7.791297236145567
t36	TRUE	0.11015052212188436
t41	FALSE	36.82539013205306
t45	FALSE	41.813962935583135
t47	TRUE	32.84798239878313
t47	TRUE	15.884034276466295
t48	TRUE	20.64220792187784
t48	TRUE	10.893633547634224
t50	FALSE	18.98950468038217
t50	FALSE	11.75745422241286
t50	FALSE	6.213463547052896
t51	FALSE	47.921001339875005
t53	FALSE	45.56738146765112
t56	FALSE	39.96788893045314
t56	FALSE	36.298634113384566
t56	FALSE	32.85688365802258
t56	FALSE	32.41473519013593
t57	FALSE	46.398666233596416
t59	FALSE	44.93471704796612
t59	FALSE	36.18096021712465
t59	FALSE	30.40594780594749
t60	FALSE	42.513754441476095
t60	FALSE	34.8225653314056
t61	FALSE	38.247907488977816
t62	TRUE	3.5351167655265954
t63	FALSE	30.226209332595317
t64	TRUE	13.332060708633975
t64	TRUE	2.2703602252298225
t66	FALSE	21.659891820042148
t66	FALSE	5.2770042711839835
t70	FALSE	38.53373118594365
t71	FALSE	31.175627919890232
t72	TRUE	4.866789754983628
t73	FALSE	44.9206557534649
t73	FALSE	21.122051724142977
t74	TRUE	43.22998455298108
t76	TRUE	31.036271140445308
t77	FALSE	43.899577312542405
t79	FALSE	22.64859325466719
t82	FALSE	29.54227932581371
t83	TRUE	5.3935485810971215
t84	FALSE	30.41689368069305
t84	FALSE	22.550358427436194
t85	FALSE	28.68677625501637
t86	FALSE	30.486596024074814
t86	FALSE	12.814292361456623
t87	TRUE	13.230133307292604
t87	TRUE	2.168255037754321
t89	TRUE	25.830358304411604
t89	TRUE	14.907245021641685
t90	TRUE	29.31865240577632
t90	TRUE	20.644161935337124
t90	TRUE	5.5626237892477945
t91	FALSE	32.07010688856268
t91	FALSE	20.421833159774778
t93	TRUE	9.772488271391808
t94	FALSE	7.965665064543231
t98	TRUE	37.87227977197459
t98	TRUE	23.8371508283051
t98	TRUE	20.25640222155441
t101	TRUE	9.567943981846796
t102	TRUE	15.567506219441611
t102	TRUE	11.18239010584773
t102	TRUE	6.941085019086017
t102	TRUE	0.2565582366031549
t107	TRUE	24.833969115654426
t112	FALSE	8.016860522521995
t112	FALSE	4.98487557865802
t115	TRUE	1.2578353217143672
t116	TRUE	0.6089941892501827
t118	TRUE	14.57242071764486
t123	FALSE	33.327744099999364
t127	TRUE	4.454177525497471
t127	TRUE	2.1020849480919424
t132	FALSE	26.63312115982862
t132	FALSE	22.92552589201908
t132	FALSE	17.046111769664606
t132	FALSE	9.922730367321094
t133	TRUE	18.4412041143666
t133	TRUE	14.232492076713868
t133	TRUE	0.6902744644473273
t135	FALSE	4.215208209702396
t139	FALSE	28.67954817040645
t139	FALSE	24.465729657067655
t139	FALSE	16.585371333156502
t147	TRUE	26.973694210731765
t147	TRUE	24.81871220455446
t147	TRUE	20.16920874067523
t148	TRUE	8.484942355948377
t150	TRUE	11.283129498332158
t150	TRUE	1.4191093600582292
t151	TRUE	20.235243051964787
t151	TRUE	2.4108169270699307
t155	TRUE	16.894065543607354
t158	TRUE	11.780726469563106
t160	TRUE	26.19483280126029
t160	TRUE	24.95905355638061
t160	TRUE	14.909354905543665
t161	FALSE	33.467178290151296
t161	FALSE	31.677323081309083
t163	FALSE	31.373589608789047
t164	TRUE	22.763924597227003
t164	TRUE	22.544795210290417
t165	TRUE	19.709373832823715
t166	FALSE	19.86115170740267
t168	FALSE	14.945185546117116
t169	TRUE	1.8730540953619794
t170	TRUE	10.805334359750432
t172	FALSE	5.493224349979442
t172	FALSE	4.656516288582367
t175	TRUE	25.95982260311196
t175	TRUE	5.102539373081186
t176	FALSE	19.874135593494273
t177	TRUE	7.957836248422339
t178	TRUE	5.754182178186909
t179	TRUE	13.498423985309117
t179	TRUE	6.056718194029443
t181	TRUE	14.31146018949093
t182	FALSE	29.72642195238329
t183	TRUE	31.387743675043936
t183	TRUE	17.287801251715734
t183	TRUE	11.570140299356297
t183	TRUE	4.642857423952535
t184	TRUE	26.85628647134294
t184	TRUE	4.568906652283317
t185	TRUE	6.837769537969521
t185	TRUE	5.117226069677926
t185	TRUE	3.3039892687241803
t187	TRUE	10.548044092142916
t188	FALSE	4.393336692854859
t189	TRUE	1.8839848908874757
t192	FALSE	25.88955098207687
t193	TRUE	16.316580124809477
t193	TRUE	5.649399174987408
t195	TRUE	21.40427923871478
t196	FALSE	12.541010575590462
t196	FALSE	9.975212533248396
t198	FALSE	23.334363512466922
t205	TRUE	20.356950813514985
t205	TRUE	12.205450672266878
t211	TRUE	3.565779895755554
t216	TRUE	13.557780768744237
t216	TRUE	4.076578814558275
t217	FALSE	21.491463825952778
t218	FALSE	19.741717160016933
t218	FALSE	11.920688666672149
t222	TRUE	6.538480324987148
t225	TRUE	12.81970872491381
t225	TRUE	12.429853323323343
t228	TRUE	13.124583138708715
t228	TRUE	3.1432630853697106
t231	TRUE	26.28085135020976
t231	TRUE	22.88247179761278
t231	TRUE	15.410517086831206
t231	TRUE	1.6947601042662797
t236	FALSE	19.374039589837736
t237	TRUE	6.819456391518315
t238	TRUE	2.0224315324710886
t239	FALSE	10.360674114645818
t241	FALSE	22.89089574010673
t241	FALSE	17.151494311944532
t241	FALSE	15.762365131483364
t243	TRUE	4.124408630540742
t244	TRUE	4.774928172936811
t244	TRUE	4.184505421115475
t245	FALSE	13.296077375315079
t247	FALSE	16.045527310505477
t248	FALSE	16.28594372567953
t250	TRUE	4.30007991663453
t254	TRUE	9.862671809160616
t256	FALSE	17.137760926739332
t260	TRUE	12.365275383547427
t263	FALSE	22.033652510716408
t264	TRUE	3.3351280138622883
t265	TRUE	22.502233651927426
t265	TRUE	10.79284447757037
t266	FALSE	17.524148356514175
t266	FALSE	14.330560732977588
t270	FALSE	22.340280538483043
t275	TRUE	10.554122122064868
t278	TRUE	8.10001801315525
t280	FALSE	5.8617677210843055
t284	FALSE	26.440088182793744
t285	TRUE	16.034322302355903
t285	TRUE	4.125354993655819
t286	TRUE	11.463308616511654
t299	TRUE	22.711906160737612
t299	TRUE	20.880510888292832
t299	TRUE	15.643676786913915
t299	TRUE	3.301204896762414
t306	TRUE	0.8941862242236596
t310	TRUE	12.690472270555063
t318	TRUE	10.480010529462547
t319	TRUE	5.293704865379723
t321	FALSE	10.805082735237733
t327	TRUE	18.056247757349624
t329	TRUE	10.521332400869468
t329	TRUE	3.2002484267762696
t333	TRUE	3.1468787021155435
t335	TRUE	7.189491521287081
t337	TRUE	3.883581617510643
t338	TRUE	2.554304041067269
t345	TRUE	6.523989431051874
t346	TRUE	1.3578937951899803
t347	FALSE	3.237225855508399
t355	TRUE	9.614268443819839
t361	TRUE	18.416672867746257
t361	TRUE	9.703544040233993
t361	TRUE	1.1146794976901049
t362	FALSE	10.659535715379917
t363	FALSE	14.76811468756631
t365	FALSE	10.722611889893273
t365	FALSE	7.0275811373238355
t373	TRUE	6.910085101971333
t374	TRUE	2.032507019147374
t375	TRUE	7.592836657807865
t378	FALSE	8.666650229730365
t384	TRUE	5.033335074306223
t384	TRUE	3.145586767689082
t388	TRUE	11.92368944174602
t396	TRUE	14.029095804389073
t396	TRUE	9.499335641111685
t397	TRUE	14.860922602238233
t397	TRUE	12.526743782733291
t400	TRUE	3.5666825696807365
t406	FALSE	11.470656272012164
t411	TRUE	4.022800098474761
t418	TRUE	2.712381531454028
t419	TRUE	1.9501306046510507
t422	FALSE	13.004344321149404
t425	TRUE	13.59017576577503
t426	TRUE	11.23395406094923
t432	TRUE	7.443803332284489
t433	TRUE	10.815631140142386
t434	TRUE	5.043481291670943
t438	TRUE	2.593541282731124
t439	TRUE	3.8158097141785703
t439	TRUE	1.1004609061151314
t439	TRUE	0.6693223524541025
t442	TRUE	12.613357638277748
t445	TRUE	13.590565259881444
t445	TRUE	0.3699890722857191
t448	TRUE	2.995208774915227
t460	TRUE	4.7963616140802685
t460	TRUE	1.418240776347119
t461	TRUE	4.554130181731779
t470	TRUE	7.73925562995899
t470	TRUE	6.332430007415297
t471	FALSE	10.098171519594672
t472	TRUE	10.15789721294179
t472	TRUE	8.117190607061815
t484	TRUE	7.338797005669491
t485	TRUE	1.1717588776435264
t491	TRUE	0.2997381479784167
t494	FALSE	2.3130550406535235
t496	TRUE	4.248451266531816
t502	TRUE	3.775843611708993
t507	FALSE	3.373149693016373
t510	FALSE	5.667559685880008
t515	TRUE	10.882056437598195
t515	TRUE	7.903889293404049
t515	TRUE	1.4822521689990253
t519	TRUE	4.263919289495135
t524	TRUE	2.7683643490776007
t539	FALSE	2.6998921226263803
t542	FALSE	4.880648610697051
t544	TRUE	4.238179224294356
t545	FALSE	4.042121624660865
t553	TRUE	9.214318765088919
t557	TRUE	3.024249967040589
t558	TRUE	3.1878935029796196
t571	TRUE	1.239579855720251
t573	TRUE	6.9766376170699544
t578	TRUE	0.22447532657926672
t579	TRUE	4.428675330773956
t579	TRUE	0.779321631020494
t585	FALSE	3.3699704529019954
t585	FALSE	3.1480643348070743
t586	TRUE	3.6373430685373904
t589	TRUE	7.811381925546712
t590	TRUE	6.156409396585261
t590	TRUE	5.814586453866397
t595	TRUE	3.5916241341682422
t595	TRUE	1.0860641942771423
t596	TRUE	4.049881369973335
t606	TRUE	0.06374015945350209
t613	TRUE	3.52482880121525
t622	TRUE	1.5127185114344144
t622	TRUE	0.008239721441867687
t649	TRUE	1.5042580728410684
t653	FALSE	5.582745480074081
t655	TRUE	6.486456228091313
t655	TRUE	2.884288377620962
t659	TRUE	3.171198479594352
t660	TRUE	4.391107595834043
t667	TRUE	2.4555161469994573
t675	TRUE	1.3502874310763673
t687	TRUE	2.316795063299111
t696	TRUE	0.5543726378547689
t713	TRUE	0.932058124802353
t713	TRUE	0.8504817644127627
t736	TRUE	1.6212403730331602
t748	TRUE	0.3528673751455358
