Species	Extant	SampT
t2	FALSE	75.48563262749977
t4	FALSE	72.60436924053039
t24	FALSE	50.09354375731519
t25	FALSE	54.54774637557945
t37	FALSE	28.43639171121346
t47	FALSE	76.90520925356125
t62	TRUE	9.523358152314884
t62	TRUE	1.581678507316127
t67	FALSE	36.92932307141055
t70	FALSE	42.84520421048407
t78	FALSE	42.240199367112496
t78	FALSE	40.44181326386955
t83	TRUE	11.680810560653441
t88	FALSE	46.41486231062089
t90	TRUE	56.4600340938688
t90	TRUE	55.43761857883341
t91	FALSE	56.08676269471657
t97	TRUE	48.68353097122416
t98	FALSE	30.195385211157415
t102	FALSE	24.27371434865512
t118	FALSE	36.977023646384
t123	FALSE	52.53585196753862
t136	FALSE	42.22821454216135
t147	TRUE	13.660030727474663
t184	FALSE	29.14206716821957
t185	FALSE	15.392292180410209
t193	FALSE	33.17948800494766
t207	TRUE	10.22389188375601
t208	FALSE	35.46405682420716
t217	TRUE	20.993310358088422
t218	TRUE	0.7378968324275093
t224	FALSE	33.213820679963504
t229	TRUE	0.24938636689020655
t234	FALSE	19.3603754779962
t236	FALSE	24.274251591302544
t244	FALSE	8.62302901212135
t247	TRUE	8.059734607122053
t251	TRUE	21.246868873601642
t251	TRUE	15.780212509111735
t258	FALSE	3.4122539309898627
t261	TRUE	31.136159950031725
t264	TRUE	3.8080042294856327
t268	TRUE	1.864651487042778
t270	TRUE	19.82041479212741
t276	TRUE	6.662959284539184
t279	TRUE	10.099783262749966
t313	TRUE	13.49284948894632
t313	TRUE	0.2873393783131064
t332	FALSE	28.01942795411442
t337	FALSE	12.658466702007999
t337	FALSE	6.751865181005314
t342	FALSE	14.559513941821095
t351	TRUE	1.5768127811947181
t355	FALSE	12.928902712189128
t360	FALSE	16.115775612760544
t366	TRUE	15.16593110448342
t381	FALSE	18.941339707680285
t388	TRUE	5.065840440016345
t416	TRUE	0.8540868634581784
t425	FALSE	21.129415114677215
t445	TRUE	9.362671851264537
t454	TRUE	12.354553886550093
t454	TRUE	3.9638831977272275
t474	TRUE	4.141584132179688
t477	FALSE	11.15796441791936
t486	TRUE	3.5167080371673904
t535	TRUE	1.3634703936477877
t540	FALSE	7.579290825438449
t541	TRUE	0.9363911641897005
t566	TRUE	2.5446020807521563
t597	TRUE	9.538934960561335
t654	TRUE	3.009523396789632
t672	TRUE	8.78563259670969
t685	TRUE	7.329990528097426
t687	TRUE	9.543981194646406
t709	FALSE	2.4276107410750285
t710	TRUE	0.8089060158308428
t717	TRUE	4.0863639886968315
t732	FALSE	3.382527313897725
t734	FALSE	4.436374329837648
t767	FALSE	8.862352689094806
t811	TRUE	0.8078411834503356
t820	TRUE	3.7119019585534545
t821	TRUE	5.3910035179390405
t847	TRUE	6.283857383911538
t887	TRUE	4.2394211065237215
t897	TRUE	2.065359997406375
t899	TRUE	0.9970661425955996
